142	1150	1
142	1118	1
143	1087	1
143	1128	1
143	1117	1
145	1106	1
145	1084	1
145	1080	1
145	1107	1
145	1118	1
145	1081	1
146	1136	1
148	1088	1
150	1084	1
150	1080	1
150	1085	1
150	1118	1
150	1087	1
150	1151	1
150	1108	1
150	1109	1
150	1111	1
150	1117	1
150	1152	1
153	1084	1
153	1108	1
153	1109	1
155	1139	1
155	1140	1
155	1141	1
155	1134	1
155	1150	1
155	1132	1
155	1126	1
155	1153	1
155	1087	1
155	1142	1
155	1119	1
155	1143	1
155	1129	1
155	1093	1
155	1154	1
156	1084	1
156	1080	1
156	1107	1
156	1118	1
156	1119	1
156	1117	1
157	1155	1
158	1109	1
159	1107	1
159	1118	1
161	1106	1
162	1129	1
163	1155	1
165	1106	1
165	1156	1
165	1080	1
165	1081	1
165	1120	1
167	1080	1
167	1157	1
168	1106	1
168	1084	1
168	1118	1
168	1108	1
169	1085	1
169	1119	1
169	1108	1
169	1136	1
169	1117	1
170	1156	1
170	1084	1
170	1080	1
170	1107	1
170	1085	1
170	1118	1
170	1081	1
170	1120	1
170	1087	1
170	1151	1
170	1119	1
170	1109	1
170	1117	1
171	1106	1
171	1084	1
171	1080	1
171	1107	1
171	1085	1
171	1118	1
171	1081	1
171	1087	1
171	1158	1
171	1111	1
171	1117	1
171	1121	1
175	1159	1
177	1150	1
178	1085	1
178	1118	1
178	1081	1
178	1087	1
178	1119	1
178	1108	1
178	1109	1
178	1131	1
178	1117	1
179	1123	1
180	1120	1
181	1134	1
184	1106	1
184	1080	1
185	1120	1
187	1134	1
187	1080	1
187	1107	1
187	1085	1
187	1157	1
187	1087	1
187	1108	1
187	1128	1
187	1109	1
187	1111	1
187	1131	1
187	1117	1
187	1129	1
188	1118	1
190	1106	1
190	1111	1
190	1121	1
191	1093	1
192	1084	1
192	1085	1
192	1108	1
192	1109	1
192	1117	1
194	1080	1
194	1081	1
194	1119	1
196	1080	1
196	1081	1
196	1119	1
196	1131	1
198	1128	1
198	1129	1
201	1106	1
201	1160	1
201	1156	1
201	1080	1
201	1081	1
201	1120	1
201	1119	1
201	1109	1
201	1154	1
201	1121	1
201	1161	1
202	1106	1
202	1084	1
202	1080	1
205	1080	1
205	1085	1
205	1119	1
205	1108	1
205	1128	1
205	1109	1
205	1131	1
205	1117	1
206	1145	1
207	1106	1
207	1084	1
207	1080	1
207	1085	1
207	1087	1
207	1122	1
207	1119	1
207	1097	1
207	1128	1
207	1131	1
207	1117	1
209	1106	1
212	1162	1
213	1156	1
213	1107	1
214	1107	1
215	1107	1
215	1085	1
215	1118	1
215	1087	1
215	1108	1
215	1109	1
215	1117	1
217	1119	1
217	1128	1
217	1131	1
220	1107	1
221	1080	1
221	1108	1
222	1163	1
223	1109	1
223	1121	1
224	1107	1
226	1119	1
226	1109	1
228	1164	1
228	1110	1
228	1163	1
228	1113	1
231	1118	1
231	1117	1
233	1165	1
233	1166	1
233	1167	1
233	1168	1
233	1169	1
233	1142	1
233	1170	1
233	1171	1
233	1119	1
233	1172	1
233	1173	1
233	1174	1
233	1175	1
233	1093	1
233	1121	1
234	1107	1
236	1084	1
236	1118	1
239	1080	1
239	1120	1
240	1084	1
240	1087	1
240	1119	1
240	1117	1
241	1107	1
241	1118	1
241	1081	1
241	1087	1
241	1128	1
241	1117	1
243	1155	1
244	1080	1
245	1130	1
245	1163	1
247	1119	1
248	1084	1
248	1087	1
249	1176	1
249	1108	1
249	1109	1
252	1084	1
253	1106	1
253	1084	1
253	1085	1
253	1118	1
253	1108	1
253	1097	1
253	1121	1
255	1084	1
255	1107	1
255	1119	1
255	1108	1
255	1109	1
258	1106	1
258	1085	1
258	1108	1
258	1097	1
258	1109	1
258	1117	1
258	1121	1
260	1125	1
263	1080	1
263	1108	1
263	1109	1
263	1161	1
264	1117	1
266	1130	1
266	1122	1
266	1123	1
266	1177	1
267	1120	1
267	1151	1
267	1176	1
268	1080	1
268	1132	1
268	1085	1
268	1108	1
268	1097	1
268	1128	1
268	1143	1
268	1129	1
269	1120	1
270	1122	1
270	1097	1
270	1123	1
270	1178	1
271	1107	1
271	1095	1
273	1108	1
273	1109	1
277	1108	1
277	1109	1
279	1109	1
280	1179	1
280	1163	1
283	1107	1
283	1087	1
283	1151	1
283	1108	1
283	1109	1
283	1117	1
287	1107	1
288	1138	1
290	1106	1
291	1107	1
292	1084	1
292	1118	1
292	1087	1
292	1119	1
292	1108	1
292	1117	1
292	1180	1
294	1084	1
294	1080	1
294	1118	1
295	1080	1
295	1081	1
296	1130	1
296	1181	1
296	1122	1
296	1097	1
296	1123	1
297	1106	1
297	1084	1
297	1108	1
297	1117	1
297	1121	1
298	1108	1
298	1109	1
299	1106	1
299	1122	1
299	1119	1
299	1097	1
299	1123	1
300	1106	1
300	1084	1
300	1080	1
300	1107	1
300	1118	1
300	1087	1
300	1119	1
300	1108	1
300	1109	1
300	1117	1
302	1081	1
307	1119	1
309	1182	1
310	1183	1
319	1106	1
319	1107	1
319	1118	1
319	1087	1
319	1108	1
319	1117	1
320	1155	1
320	1137	1
326	1087	1
331	1106	1
331	1108	1
332	1084	1
332	1107	1
335	1130	1
335	1106	1
335	1084	1
335	1118	1
335	1087	1
335	1170	1
335	1108	1
335	1109	1
335	1117	1
341	1130	1
341	1107	1
341	1118	1
341	1087	1
341	1128	1
345	1118	1
347	1130	1
347	1181	1
347	1122	1
347	1097	1
347	1128	1
347	1129	1
347	1123	1
352	1081	1
352	1119	1
352	1128	1
352	1109	1
352	1131	1
354	1084	1
354	1118	1
354	1087	1
354	1108	1
354	1128	1
354	1109	1
354	1117	1
355	1084	1
355	1080	1
355	1118	1
355	1119	1
355	1109	1
355	1131	1
355	1117	1
356	1084	1
357	1107	1
359	1107	1
359	1118	1
359	1087	1
359	1108	1
359	1109	1
359	1117	1
360	1130	1
360	1087	1
360	1122	1
360	1097	1
360	1136	1
360	1117	1
364	1107	1
364	1118	1
365	1128	1
365	1123	1
366	1184	1
366	1130	1
366	1150	1
366	1119	1
366	1108	1
366	1097	1
366	1136	1
366	1109	1
368	1185	1
368	1080	1
368	1119	1
369	1080	1
369	1153	1
369	1085	1
369	1157	1
369	1081	1
370	1106	1
371	1080	1
373	1107	1
374	1106	1
374	1080	1
374	1119	1
374	1109	1
376	1186	1
376	1187	1
376	1188	1
377	1119	1
377	1128	1
378	1100	1
378	1106	1
378	1156	1
378	1081	1
378	1151	1
378	1119	1
378	1108	1
378	1109	1
378	1121	1
378	1189	1
379	1085	1
382	1118	1
384	1190	1
384	1101	1
384	1102	1
384	1155	1
384	1191	1
384	1192	1
384	1193	1
384	1194	1
385	1158	1
385	1123	1
386	1106	1
386	1084	1
386	1107	1
386	1085	1
386	1118	1
386	1087	1
386	1131	1
386	1117	1
386	1154	1
386	1121	1
390	1081	1
390	1120	1
396	1107	1
396	1120	1
397	1084	1
397	1107	1
397	1085	1
397	1118	1
397	1081	1
397	1087	1
397	1119	1
397	1108	1
397	1109	1
397	1131	1
400	1110	1
400	1113	1
406	1085	1
406	1119	1
407	1107	1
407	1085	1
407	1118	1
407	1087	1
407	1117	1
408	1178	1
409	1195	1
409	1084	1
409	1085	1
409	1087	1
409	1122	1
409	1108	1
409	1097	1
409	1117	1
409	1123	1
409	1177	1
410	1107	1
410	1085	1
410	1118	1
410	1087	1
410	1122	1
410	1108	1
410	1097	1
410	1109	1
410	1117	1
410	1123	1
410	1196	1
413	1119	1
414	1197	1
416	1106	1
418	1085	1
418	1087	1
418	1198	1
420	1085	1
421	1150	1
421	1107	1
421	1118	1
421	1120	1
421	1199	1
423	1085	1
423	1182	1
425	1081	1
425	1119	1
426	1107	1
426	1118	1
426	1119	1
426	1117	1
427	1084	1
427	1085	1
427	1118	1
427	1087	1
427	1119	1
427	1117	1
429	1080	1
429	1117	1
430	1200	1
433	1084	1
433	1107	1
433	1085	1
433	1118	1
433	1120	1
433	1087	1
433	1119	1
433	1108	1
433	1109	1
433	1131	1
433	1117	1
435	1080	1
435	1117	1
436	1080	1
436	1081	1
436	1119	1
436	1117	1
439	1201	1
439	1083	1
439	1202	1
439	1089	1
439	1182	1
439	1203	1
439	1095	1
439	1204	1
443	1163	1
444	1107	1
445	1118	1
445	1205	1
447	1120	1
450	1160	1
450	1151	1
450	1176	1
452	1118	1
452	1117	1
453	1085	1
454	1080	1
454	1081	1
454	1151	1
454	1176	1
455	1084	1
455	1080	1
455	1107	1
455	1118	1
455	1119	1
456	1080	1
456	1081	1
456	1120	1
456	1151	1
456	1119	1
457	1080	1
457	1206	1
457	1119	1
457	1108	1
457	1158	1
457	1109	1
458	1118	1
459	1108	1
459	1109	1
460	1207	1
465	1084	1
465	1107	1
465	1085	1
465	1118	1
465	1087	1
467	1171	1
469	1080	1
469	1121	1
471	1119	1
471	1108	1
471	1117	1
473	1085	1
476	1085	1
476	1081	1
476	1087	1
476	1128	1
477	1181	1
477	1107	1
477	1085	1
477	1118	1
477	1122	1
477	1097	1
477	1123	1
477	1178	1
477	1162	1
480	1130	1
480	1122	1
480	1208	1
480	1097	1
480	1209	1
482	1134	1
482	1084	1
487	1097	1
488	1120	1
490	1085	1
490	1122	1
490	1097	1
491	1110	1
492	1130	1
492	1108	1
492	1128	1
492	1109	1
495	1109	1
495	1180	1
496	1105	1
496	1155	1
496	1210	1
497	1084	1
497	1107	1
497	1118	1
497	1087	1
497	1119	1
497	1108	1
497	1109	1
497	1117	1
499	1084	1
499	1107	1
499	1118	1
499	1081	1
499	1087	1
499	1119	1
499	1108	1
501	1080	1
501	1085	1
501	1118	1
501	1087	1
501	1119	1
501	1108	1
501	1117	1
502	1106	1
502	1084	1
502	1080	1
502	1107	1
502	1085	1
502	1118	1
502	1081	1
502	1087	1
502	1119	1
502	1110	1
502	1113	1
502	1117	1
502	1211	1
503	1106	1
503	1080	1
503	1081	1
503	1119	1
503	1109	1
504	1085	1
504	1087	1
504	1171	1
504	1117	1
505	1107	1
505	1108	1
506	1080	1
507	1212	1
507	1084	1
507	1107	1
507	1119	1
508	1171	1
510	1212	1
511	1106	1
511	1084	1
512	1150	1
513	1084	1
514	1106	1
514	1081	1
514	1109	1
515	1084	1
515	1080	1
515	1118	1
515	1087	1
515	1108	1
515	1128	1
515	1117	1
517	1134	1
519	1084	1
519	1107	1
519	1118	1
519	1087	1
519	1111	1
519	1117	1
523	1106	1
523	1156	1
523	1084	1
523	1107	1
523	1085	1
523	1118	1
523	1087	1
523	1131	1
523	1117	1
523	1121	1
524	1080	1
524	1108	1
524	1109	1
525	1138	1
526	1080	1
526	1119	1
529	1139	1
529	1140	1
529	1141	1
529	1106	1
529	1134	1
529	1084	1
529	1080	1
529	1132	1
529	1126	1
529	1142	1
529	1143	1
529	1121	1
532	1130	1
532	1122	1
532	1108	1
532	1109	1
532	1178	1
532	1161	1
533	1108	1
533	1117	1
534	1107	1
534	1117	1
536	1118	1
536	1108	1
536	1109	1
538	1213	1
540	1120	1
540	1109	1
540	1121	1
542	1084	1
542	1107	1
542	1118	1
544	1150	1
545	1084	1
545	1107	1
545	1087	1
545	1117	1
546	1158	1
546	1135	1
548	1085	1
548	1119	1
549	1155	1
549	1214	1
554	1107	1
554	1081	1
554	1117	1
558	1150	1
559	1119	1
560	1085	1
560	1119	1
560	1131	1
561	1080	1
561	1085	1
561	1108	1
561	1110	1
561	1109	1
561	1113	1
561	1117	1
561	1161	1
563	1084	1
563	1118	1
563	1087	1
563	1110	1
563	1113	1
565	1107	1
565	1085	1
565	1087	1
565	1151	1
565	1119	1
565	1108	1
565	1109	1
565	1131	1
565	1117	1
566	1080	1
566	1081	1
567	1107	1
568	1080	1
568	1109	1
570	1128	1
573	1085	1
573	1087	1
578	1107	1
578	1085	1
578	1118	1
578	1087	1
578	1108	1
579	1109	1
579	1161	1
580	1106	1
582	1081	1
583	1117	1
585	1106	1
585	1121	1
586	1085	1
586	1119	1
586	1117	1
588	1150	1
589	1150	1
590	1093	1
590	1121	1
591	1107	1
591	1118	1
592	1106	1
592	1160	1
592	1084	1
592	1107	1
592	1085	1
592	1118	1
592	1081	1
592	1087	1
592	1108	1
592	1109	1
592	1117	1
592	1121	1
593	1119	1
597	1215	1
597	1130	1
597	1106	1
597	1080	1
597	1085	1
597	1081	1
597	1208	1
597	1119	1
597	1097	1
597	1131	1
597	1117	1
597	1121	1
597	1162	1
598	1085	1
598	1087	1
598	1109	1
599	1106	1
599	1084	1
599	1118	1
599	1108	1
599	1109	1
599	1117	1
600	1134	1
600	1164	1
602	1118	1
603	1084	1
603	1107	1
603	1093	1
603	1095	1
605	1085	1
605	1118	1
605	1087	1
606	1109	1
608	1106	1
608	1080	1
608	1085	1
608	1119	1
608	1109	1
609	1106	1
610	1085	1
610	1120	1
610	1119	1
610	1095	1
612	1150	1
613	1108	1
614	1107	1
614	1118	1
615	1108	1
615	1109	1
618	1085	1
619	1108	1
620	1106	1
620	1085	1
620	1081	1
620	1119	1
620	1108	1
620	1109	1
620	1131	1
620	1154	1
621	1099	1
622	1084	1
623	1080	1
623	1081	1
623	1119	1
623	1108	1
623	1097	1
623	1109	1
623	1154	1
623	1161	1
624	1109	1
624	1161	1
626	1106	1
629	1129	1
630	1108	1
630	1109	1
631	1084	1
631	1080	1
631	1085	1
631	1118	1
631	1087	1
631	1119	1
631	1108	1
631	1109	1
631	1117	1
633	1110	1
635	1084	1
635	1085	1
635	1087	1
635	1128	1
636	1084	1
636	1107	1
636	1118	1
637	1084	1
637	1107	1
637	1118	1
637	1119	1
638	1084	1
638	1085	1
638	1118	1
638	1081	1
638	1087	1
638	1128	1
638	1117	1
641	1085	1
641	1108	1
641	1109	1
642	1156	1
642	1109	1
644	1084	1
644	1085	1
644	1087	1
646	1189	1
647	1119	1
647	1110	1
647	1113	1
647	1180	1
649	1080	1
649	1081	1
649	1119	1
651	1106	1
651	1080	1
651	1107	1
651	1118	1
651	1087	1
651	1108	1
651	1109	1
651	1117	1
653	1085	1
653	1087	1
653	1122	1
653	1119	1
653	1108	1
653	1097	1
653	1109	1
653	1117	1
653	1123	1
654	1130	1
654	1084	1
654	1107	1
654	1085	1
654	1118	1
654	1087	1
654	1119	1
654	1108	1
654	1097	1
654	1109	1
654	1117	1
657	1085	1
657	1151	1
660	1106	1
660	1084	1
660	1080	1
661	1150	1
664	1080	1
664	1107	1
664	1085	1
664	1087	1
665	1108	1
666	1080	1
666	1107	1
666	1118	1
666	1087	1
666	1117	1
667	1106	1
667	1084	1
668	1110	1
669	1109	1
670	1122	1
670	1097	1
671	1108	1
671	1109	1
674	1106	1
674	1084	1
674	1080	1
674	1085	1
674	1081	1
674	1120	1
674	1087	1
674	1119	1
674	1108	1
674	1158	1
674	1136	1
674	1109	1
674	1111	1
674	1117	1
674	1216	1
674	1152	1
674	1121	1
676	1085	1
677	1080	1
678	1108	1
678	1109	1
680	1107	1
680	1085	1
680	1087	1
680	1119	1
680	1117	1
682	1107	1
682	1087	1
682	1108	1
682	1117	1
683	1084	1
683	1101	1
683	1102	1
683	1103	1
683	1104	1
685	1156	1
685	1085	1
685	1120	1
685	1128	1
686	1150	1
688	1106	1
688	1156	1
688	1085	1
688	1120	1
688	1087	1
688	1119	1
688	1108	1
688	1110	1
688	1109	1
688	1117	1
688	1121	1
688	1211	1
688	1161	1
690	1129	1
691	1106	1
691	1080	1
691	1108	1
691	1128	1
691	1129	1
692	1105	1
692	1106	1
692	1084	1
692	1080	1
692	1107	1
692	1085	1
692	1118	1
692	1087	1
692	1121	1
693	1106	1
695	1084	1
695	1080	1
695	1085	1
695	1087	1
695	1117	1
696	1119	1
699	1106	1
699	1134	1
699	1084	1
699	1080	1
699	1107	1
699	1085	1
699	1118	1
699	1087	1
699	1119	1
699	1117	1
702	1118	1
702	1117	1
707	1084	1
708	1188	1
710	1131	1
711	1087	1
712	1134	1
712	1217	1
714	1107	1
714	1117	1
716	1085	1
716	1087	1
716	1128	1
716	1117	1
717	1106	1
717	1084	1
718	1107	1
718	1118	1
718	1119	1
719	1136	1
721	1080	1
721	1081	1
721	1117	1
723	1108	1
723	1109	1
724	1087	1
725	1150	1
725	1129	1
726	1084	1
727	1085	1
727	1108	1
727	1109	1
728	1158	1
728	1093	1
729	1218	1
729	1088	1
731	1107	1
731	1085	1
731	1087	1
733	1117	1
734	1130	1
734	1106	1
734	1107	1
734	1085	1
734	1120	1
734	1087	1
734	1122	1
734	1208	1
734	1119	1
734	1108	1
734	1097	1
734	1158	1
734	1109	1
734	1117	1
734	1123	1
734	1178	1
734	1209	1
734	1177	1
734	1162	1
736	1118	1
738	1080	1
739	1107	1
739	1085	1
739	1118	1
739	1087	1
739	1108	1
739	1109	1
739	1117	1
740	1130	1
740	1087	1
740	1128	1
740	1117	1
742	1130	1
742	1084	1
742	1107	1
742	1085	1
742	1081	1
742	1087	1
742	1122	1
742	1208	1
742	1119	1
742	1108	1
742	1158	1
742	1128	1
742	1131	1
742	1117	1
742	1123	1
742	1178	1
742	1177	1
742	1162	1
744	1087	1
745	1108	1
748	1107	1
748	1118	1
748	1087	1
748	1119	1
748	1117	1
749	1084	1
749	1085	1
749	1087	1
749	1119	1
749	1108	1
749	1109	1
749	1131	1
749	1117	1
752	1118	1
753	1108	1
753	1109	1
754	1107	1
754	1118	1
755	1219	1
755	1107	1
755	1220	1
755	1135	1
755	1221	1
757	1087	1
757	1108	1
757	1128	1
757	1109	1
757	1111	1
757	1117	1
757	1152	1
758	1106	1
758	1084	1
758	1085	1
758	1087	1
758	1131	1
758	1117	1
759	1084	1
759	1080	1
759	1085	1
759	1118	1
759	1087	1
759	1128	1
759	1117	1
760	1108	1
760	1109	1
760	1155	1
760	1161	1
761	1108	1
761	1109	1
761	1095	1
763	1218	1
763	1085	1
763	1081	1
763	1087	1
763	1122	1
763	1117	1
765	1084	1
765	1107	1
765	1118	1
765	1108	1
765	1109	1
767	1084	1
767	1110	1
768	1084	1
768	1107	1
768	1118	1
768	1087	1
768	1108	1
768	1128	1
768	1109	1
768	1117	1
769	1095	1
770	1080	1
770	1128	1
774	1106	1
774	1084	1
774	1081	1
774	1211	1
776	1222	1
778	1130	1
778	1106	1
778	1084	1
778	1080	1
778	1107	1
778	1085	1
778	1118	1
778	1157	1
778	1081	1
778	1087	1
778	1208	1
778	1097	1
778	1223	1
778	1224	1
778	1216	1
778	1178	1
778	1222	1
778	1177	1
789	1081	1
792	1134	1
793	1225	1
795	1158	1
797	1097	1
800	1108	1
802	1136	1
804	1171	1
804	1119	1
805	1106	1
805	1212	1
816	1129	1
822	1130	1
822	1181	1
825	1120	1
828	1107	1
828	1118	1
828	1152	1
829	1150	1
830	1226	1
830	1227	1
830	1228	1
830	1229	1
830	1230	1
831	1109	1
833	1150	1
834	1107	1
834	1119	1
834	1131	1
834	1117	1
837	1085	1
837	1108	1
837	1109	1
838	1181	1
838	1107	1
838	1118	1
838	1122	1
838	1108	1
838	1109	1
840	1080	1
840	1119	1
842	1084	1
842	1107	1
842	1163	1
848	1184	1
848	1130	1
848	1231	1
848	1122	1
848	1136	1
848	1178	1
851	1232	1
852	1130	1
852	1106	1
852	1181	1
852	1081	1
852	1122	1
854	1208	1
858	1080	1
858	1085	1
858	1118	1
858	1087	1
858	1119	1
858	1108	1
858	1109	1
858	1117	1
864	1107	1
864	1233	1
864	1108	1
864	1097	1
864	1109	1
864	1161	1
867	1095	1
869	1105	1
869	1120	1
869	1196	1
873	1097	1
873	1123	1
875	1080	1
875	1117	1
876	1150	1
879	1117	1
881	1106	1
881	1084	1
881	1080	1
881	1087	1
881	1119	1
881	1108	1
881	1154	1
881	1121	1
882	1080	1
887	1080	1
890	1107	1
892	1080	1
892	1081	1
892	1122	1
892	1119	1
892	1097	1
892	1123	1
896	1114	1
903	1080	1
904	1234	1
908	1232	1
909	1084	1
912	1207	1
913	1109	1
914	1097	1
922	1084	1
924	1118	1
924	1108	1
924	1109	1
925	1080	1
929	1235	1
929	1236	1
930	1118	1
932	1106	1
932	1081	1
932	1119	1
932	1152	1
934	1170	1
943	1106	1
943	1134	1
943	1120	1
943	1237	1
943	1238	1
943	1121	1
950	1119	1
953	1150	1
954	1110	1
955	1110	1
955	1113	1
957	1184	1
957	1130	1
957	1085	1
957	1122	1
957	1208	1
957	1108	1
957	1097	1
957	1136	1
957	1209	1
957	1177	1
957	1162	1
960	1084	1
961	1217	1
962	1120	1
962	1110	1
962	1113	1
964	1150	1
967	1119	1
968	1084	1
968	1107	1
968	1108	1
968	1109	1
977	1119	1
985	1106	1
985	1085	1
985	1108	1
985	1117	1
985	1154	1
989	1119	1
990	1119	1
992	1106	1
992	1080	1
992	1081	1
992	1206	1
992	1119	1
992	1109	1
992	1131	1
992	1154	1
992	1121	1
994	1084	1
994	1110	1
995	1084	1
995	1110	1
999	1122	1
999	1123	1
1005	1203	1
1006	1184	1
1006	1119	1
1008	1080	1
1010	1106	1
1012	1097	1
1015	1107	1
1015	1118	1
1017	1130	1
1017	1097	1
1020	1130	1
1020	1157	1
1020	1081	1
1020	1097	1
1020	1158	1
1020	1123	1
1024	1225	1
1027	1119	1
1028	1136	1
1034	1122	1
1044	1130	1
1044	1157	1
1044	1239	1
1044	1128	1
1046	1129	1
1047	1130	1
1047	1122	1
1052	1087	1
1056	1163	1
1056	1097	1
1057	1170	1
1058	1206	1
1063	1128	1
1066	1080	1
1066	1107	1
1066	1085	1
1066	1087	1
1066	1117	1
1070	1111	1
1070	1152	1
1073	1131	1
1078	1130	1
1078	1128	1
2	1240	1
2	1241	1
3	1242	1
3	1243	1
3	1244	1
3	1245	1
3	1246	1
3	1247	1
5	1243	1
5	1244	1
5	1248	1
5	1249	1
5	1250	1
5	1245	1
5	1251	1
6	1243	1
8	1252	1
10	1253	1
11	1254	1
12	1253	1
12	1255	1
14	1255	1
14	1256	1
14	1257	1
14	1246	1
15	1253	1
15	1258	1
15	1254	1
15	1259	1
15	1250	1
15	1260	1
17	1243	1
17	1244	1
17	1261	1
17	1254	1
17	1250	1
18	1251	1
19	1262	1
25	1250	1
25	1247	1
29	1263	1
29	1253	1
33	1263	1
33	1253	1
33	1264	1
37	1262	1
38	1262	1
40	1240	1
40	1241	1
40	1254	1
41	1261	1
41	1255	1
43	1255	1
43	1240	1
43	1265	1
43	1241	1
44	1257	1
45	1262	1
53	1266	1
54	1254	1
54	1247	1
55	1257	1
56	1262	1
58	1243	1
58	1244	1
58	1267	1
58	1257	1
58	1268	1
58	1266	1
58	1269	1
58	1270	1
66	1262	1
68	1250	1
72	1240	1
72	1241	1
78	1270	1
82	1271	1
83	1272	1
90	1268	1
90	1273	1
90	1254	1
90	1250	1
90	1274	1
90	1247	1
92	1246	1
94	1262	1
100	1262	1
107	1240	1
107	1254	1
109	1262	1
109	1275	1
109	1266	1
110	1254	1
112	1271	1
112	1276	1
112	1277	1
112	1278	1
112	1266	1
112	1246	1
116	1240	1
116	1241	1
117	1255	1
117	1240	1
117	1241	1
117	1254	1
117	1250	1
118	1243	1
118	1254	1
118	1250	1
118	1274	1
119	1255	1
119	1240	1
119	1241	1
121	1255	1
121	1240	1
121	1241	1
122	1255	1
122	1240	1
122	1241	1
123	1240	1
123	1241	1
123	1254	1
123	1250	1
123	1274	1
123	1247	1
128	1255	1
128	1240	1
128	1241	1
128	1254	1
129	1240	1
130	1240	1
130	1241	1
130	1254	1
130	1250	1
130	1274	1
131	1240	1
131	1241	1
132	1243	1
133	1255	1
133	1240	1
133	1241	1
133	1254	1
133	1250	1
133	1260	1
134	1262	1
134	1266	1
134	1246	1
134	1270	1
136	1268	1
137	1254	1
140	1262	1
141	1263	1
141	1253	1
142	1253	1
142	1272	1
142	1262	1
143	1262	1
143	1240	1
143	1241	1
143	1254	1
148	1254	1
149	1240	1
149	1241	1
150	1263	1
150	1253	1
150	1261	1
150	1255	1
150	1272	1
150	1262	1
150	1254	1
150	1250	1
150	1260	1
150	1264	1
150	1274	1
150	1247	1
152	1254	1
153	1262	1
155	1263	1
155	1271	1
155	1276	1
155	1242	1
155	1244	1
155	1256	1
155	1262	1
155	1277	1
155	1278	1
155	1266	1
155	1246	1
156	1262	1
156	1279	1
156	1280	1
156	1281	1
157	1263	1
157	1253	1
157	1251	1
157	1246	1
158	1247	1
163	1246	1
164	1272	1
168	1253	1
168	1261	1
168	1255	1
168	1262	1
168	1264	1
170	1242	1
170	1262	1
170	1266	1
